Zip;Mean;Pop
61849;75.225;1.842
61850;59.680;671
61851;67.481;436
61852;75.031;261
61853;84.994;13.206
61854;72.930;1.438
61855;66.034;96
61856;70.415;7.433
61857;58.269;153
61858;59.135;3.124
61859;74.665;1.297
61862;57.897;510
61863;68.970;814
61864;68.497;1.715
61865;60.341;1.391
61866;50.495;14.048
61870;50.525;1.327
61871;75.016;284
61872;67.714;760
61873;75.000;6.250
61874;76.465;7.114
61875;70.271;761
61876;60.344;800
61877;76.622;1.627
61878;58.411;1.433
61880;68.279;4.183
61882;61.790;713
61883;43.207;4.438
61884;72.583;1.244
61910;57.794;4.463
61911;61.212;4.860
61912;63.353;1.344
61913;54.102;1.684
61914;58.212;1.920
61917;48.289;591
61919;56.714;813
61920;46.351;25.594
61924;53.596;2.449
61925;66.411;912
61928;67.550;757
61929;53.479;769
61930;50.684;515
61931;62.383;1.255
61932;48.231;456
61933;61.024;1.141
61936;66.034;243
61937;60.630;2.022
61938;52.525;22.409
61940;48.231;258
61941;50.668;57
61942;50.609;1.202
61943;50.817;1.637
61944;50.780;12.908
61949;48.231;179
61951;55.810;8.017
61953;55.561;6.216
61955;62.094;157
61956;57.302;2.909
61957;57.562;1.869
62001;66.856;1.752
62002;51.352;32.704
62006;57.484;648
62009;47.647;1.810
62010;68.961;11.186
62011;59.735;284
62012;62.867;6.654
62013;57.504;552
62014;55.717;4.122
62015;69.635;487
62016;54.939;3.816
62017;50.753;1.185
62018;50.989;3.604
62019;57.185;490
62021;76.324;936
62022;67.396;1.138
62023;46.910;91
62024;51.759;9.775
62025;80.425;33.748
62027;58.444;536
62028;67.497;1.276
62030;53.199;114
62031;69.708;970
62032;51.028;749
62033;56.113;4.894
62034;91.879;13.819
62035;68.775;16.494
62036;57.504;704
62037;78.737;1.993
62040;50.736;43.735
62044;63.353;2.009
62045;54.796;647
62046;79.760;713
62047;53.939;1.555
62048;52.637;1.459
62049;55.317;8.470
62050;58.444;473
62051;51.718;950
62052;57.813;13.002
62053;53.200;650
62054;62.383;872
62056;52.064;8.930
62058;65.732;843
62059;23.634;746
62060;44.645;4.847
62061;91.258;1.718
62062;88.281;7.658
62063;60.794;1.214
62065;53.200;97
62067;75.333;2.401
62069;50.135;3.313
62070;53.200;37
62074;63.642;1.087
62075;49.069;3.458
62076;48.006;135
62077;53.974;347
62078;58.444;119
62079;63.464;256
62080;58.715;2.508
62081;64.246;298
62082;49.784;3.109
62083;47.462;295
62084;49.828;1.606
62085;46.910;209
62086;59.554;1.437
62087;58.698;2.087
62088;53.493;6.960
62089;50.753;489
62090;33.293;1.189
62091;63.208;337
62092;44.528;2.979
62093;59.486;435
62094;51.692;1.152
62095;53.701;11.237
62097;77.711;2.828
62098;54.215;91
62201;29.523;7.547
62203;40.203;8.209
62204;26.371;7.960
62205;30.511;9.329
62206;45.012;16.509
62207;26.377;8.750
62208;65.955;17.376
62214;59.975;1.229
62215;73.773;1.872
62216;73.994;2.526
62217;51.765;807
62218;65.338;1.481
62219;69.683;1.009
62220;60.278;20.504
62221;70.605;27.858
62223;69.051;17.560
62225;74.317;5.381
62226;65.212;29.744
62230;72.501;6.194
62231;60.591;7.589
62232;64.111;7.260
62233;55.713;10.037
62234;63.441;33.430
62236;89.116;12.562
62237;49.806;2.659
62238;49.622;696
62239;56.578;4.954
62240;56.578;1.966
62241;55.227;1.061
62242;54.908;1.526
62243;84.027;5.910
62244;70.103;1.156
62245;72.822;1.794
62246;58.629;10.355
62248;67.934;320
62249;74.217;15.971
62250;47.250;504
62253;63.590;696
62254;69.607;6.089
62255;65.734;1.001
62257;64.985;3.214
62258;70.296;9.199
6226;51.078;20.114
62260;75.671;7.290
62261;55.241;152
62262;68.975;1.810
62263;59.257;5.387
62264;79.897;3.338
62265;73.226;4.353
62266;73.773;254
62268;60.586;738
62269;89.915;31.348
62271;60.017;2.077
62272;49.175;1.674
62273;66.968;426
62274;48.461;8.410
62275;69.407;3.621
62277;57.695;1.314
62278;62.963;6.690
62279;67.934;69
62280;51.933;444
62281;85.188;2.155
62282;65.734;471
62284;69.745;636
62285;75.824;4.484
62286;48.451;6.008
62288;49.794;2.918
62289;65.175;350
62292;51.765;947
62293;74.084;4.748
62294;84.176;14.367
62295;89.102;1.599
62297;54.524;452
62298;79.005;16.609
62301;53.502;33.758
62305;67.151;18.052
6231;122.423;4.083
62311;50.113;860
62312;50.319;2.162
62313;52.047;389
62314;49.757;611
62316;50.438;660
62319;47.088;264
6232;98.360;3.297
62320;53.767;2.185
62321;50.572;4.091
62323;48.104;290
62324;54.213;1.361
62325;54.962;403
62326;48.086;2.478
62330;51.636;1.769
62334;50.895;172
62336;52.148;47
62338;60.741;1.473
62339;50.802;874
6234;73.980;8.244
62340;48.027;1.715
62341;63.532;3.610
62343;49.354;712
62344;47.088;138
62345;48.726;357
62346;50.009;178
62347;62.837;2.282
62348;55.290;170
62349;54.964;636
6235;79.762;2.257
62351;55.436;1.856
62352;56.966;271
62353;56.749;5.637
62354;50.897;1.684
62355;56.052;820
62356;50.921;571
62357;48.016;245
62358;51.510;752
62359;55.664;166
62360;64.487;1.656
62361;56.966;539
62362;48.016;399
62363;48.300;6.353
62365;62.799;647
62366;51.465;1.408
62367;48.507;1.345
6237;94.083;5.492
62370;50.929;520
62373;57.668;300
62374;47.365;298
62375;51.219;369
62376;55.290;1.198
62378;51.219;896
62379;57.968;2.049
6238;89.976;12.428
62380;50.512;401
6239;61.225;11.183
62401;61.825;19.096
6241;64.893;6.650
62410;62.477;985
62411;59.162;4.430
62413;3.217;24
62414;57.714;1.886
62417;48.548;3.064
62418;54.415;2.133
62419;53.326;410
6242;92.368;1.408
62420;52.910;4.759
62421;55.219;778
62422;48.798;1.156
62423;62.062;724
62424;74.168;2.092
62425;64.001;649
62426;54.213;1.085
62427;54.839;1.702
62428;46.777;3.104
6243;72.468;60
62431;50.464;1.232
62432;55.057;571
62433;480;10
62434;57.298;330
62436;55.217;562
62438;49.643;433
62439;45.388;7.536
62440;66.820;1.316
62441;56.881;7.395
62442;54.511;2.391
62443;54.471;1.623
62444;54.424;387
62445;60.343;907
62446;52.921;414
62447;58.707;3.404
62448;50.408;5.834
62449;48.817;2.868
62450;52.849;12.218
62451;48.195;2.139
62452;53.326;400
62454;45.179;10.588
62458;45.354;2.228
62459;57.165;243
62460;49.462;1.231
62461;71.644;854
62462;56.310;1.149
62463;54.424;1.294
62465;56.596;858
62466;50.119;4.848
62467;69.131;3.741
62468;55.736;2.564
62469;60.611;419
6247;86.814;2.841
62471;52.033;10.233
62473;55.115;1.422
62474;57.430;848
62475;57.165;387
62476;52.890;1.734
62477;62.056;946
62478;22.607;145
62479;56.790;820
6248;111.725;5.603
62480;56.501;787
62481;54.656;386
6249;89.633;7.308
6250;96.592;4.821
62501;64.687;2.661
62510;50.091;1.669
62512;65.381;500
62513;61.781;1.766
62514;62.616;252
62515;64.358;961
62517;55.061;226
62518;66.952;457
62519;69.162;94
62520;68.091;1.529
62521;59.425;35.851
62522;49.090;16.630
62523;27.334;1.237
62526;53.649;34.075
62530;68.523;1.532
62531;55.210;1.792
62532;73.629;105
62533;71.906;973
62534;53.519;1.130
62535;121.395;3.534
62536;88.571;912
62537;66.817;92
62538;69.680;378
62539;64.461;1.358
6254;79.409;1.922
62540;55.061;1.492
62541;69.162;57
62543;66.943;540
62544;72.459;1.776
62545;63.571;1.246
62546;68.404;1.630
62547;55.434;804
62548;67.145;2.258
62549;80.213;6.269
6255;66.097;4.744
62550;55.109;2.869
62551;66.817;837
62553;48.239;437
62554;63.105;1.563
62555;50.809;540
62556;68.989;422
62557;41.404;7.607
62558;69.648;3.590
6256;58.299;2.154
62560;71.875;1.508
62561;64.088;5.315
62563;91.923;5.686
62565;52.011;7.538
62567;66.577;1.154
62568;54.312;16.355
62570;55.061;512
62571;55.002;1.532
62572;73.980;666
62573;67.428;1.513
6259;90.317;4.498
6260;63.931;9.510
62601;57.705;434
62610;59.417;199
62611;54.941;1.067
62612;58.718;1.915
62613;68.993;3.872
62615;57.845;5.748
62617;55.510;762
62618;47.204;7.955
6262;62.493;586
62621;81.745;1.171
62622;54.427;49
62624;52.284;546
62625;89.793;855
62626;65.323;8.354
62627;57.194;992
62628;54.086;896
62629;85.883;12.949
6263;50.701;345
62630;65.042;532
62631;52.665;262
62633;56.829;647
62634;69.162;821
62635;66.423;738
62638;56.000;1.337
62639;52.293;316
6264;84.197;166
62640;61.555;3.756
62642;68.775;1.440
62643;66.531;526
62644;54.467;5.385
62649;54.922;488
62650;55.351;26.992
62655;55.543;568
62656;57.069;20.405
6266;58.299;495
62661;65.003;1.213
62663;59.417;292
62664;48.521;3.042
62665;55.810;1.629
62666;69.123;616
62667;52.546;464
62668;66.189;1.512
62670;81.572;2.997
62671;66.309;572
62672;77.432;244
62673;58.691;530
62674;53.620;1.454
62675;62.454;6.154
62677;74.479;2.562
6268;68.324;11.481
62681;48.430;5.602
62682;59.979;907
62684;88.222;5.111
62685;60.476;2.097
62688;58.809;761
62689;57.207;518
6269;5.229;9.844
62690;50.294;4.120
62691;55.453;2.426
62692;55.466;2.093
62693;88.665;1.638
62694;62.517;3.192
62695;66.562;296
62701;28.862;1.152
62702;51.322;37.281
62703;41.599;30.333
62704;66.739;39.831
62707;65.939;7.648
62711;107.636;15.347
62712;101.039;10.302
6277;77.013;4.140
6278;83.402;4.454
6279;76.420;6.041
6280;60.034;3.162
62801;48.227;22.415
62803;60.585;1.014
62806;46.461;3.412
62807;53.812;961
62808;60.250;1.457
62809;52.661;142
6281;90.811;6.930
62810;52.632;1.089
62811;62.477;310
62812;43.146;11.265
62814;50.091;2.124
62815;51.554;416
62816;54.212;1.306
62817;53.882;557
62818;54.916;330
62819;46.651;448
6282;91.065;1.096
62820;52.770;162
62821;44.417;7.657
62822;44.556;2.574
62823;62.222;1.691
62824;47.540;1.761
62825;46.651;203
62827;52.280;1.245
62828;52.374;1.426
62829;53.882;72
62830;55.606;1.392
62831;59.738;573
62832;45.991;9.208
62833;52.848;383
62835;53.322;1.152
62836;51.957;801
62837;45.287;8.867
62838;56.298;1.497
62839;45.632;6.718
62841;46.700;98
62842;61.425;835
62843;52.921;100
62844;52.519;2.083
62846;52.688;2.631
62848;60.585;636
62849;54.081;2.205
62850;63.317;381
62851;57.828;329
62852;62.477;160
62853;56.306;1.034
62854;46.289;1.776
62856;51.972;324
62858;52.440;2.981
62859;51.631;5.748
62860;52.563;524
62861;59.840;128
62862;52.805;364
62863;56.935;10.183
62864;53.303;24.108
62865;45.824;2.018
62867;58.821;521
62868;61.362;1.872
62869;59.773;2.682
62870;56.574;2.080
62871;58.686;686
62872;52.487;1.178
62874;53.606;372
62875;63.065;1.167
62876;61.230;247
62877;60.409;514
62878;63.317;410
62879;48.175;85
62880;56.640;717
62881;48.639;11.385
62882;44.398;2.331
62883;53.041;591
62884;42.469;2.940
62885;60.703;839
62886;52.143;440
62887;52.646;295
62888;50.236;2.135
62889;54.298;851
62890;50.703;2.882
62891;46.651;652
62892;63.204;317
62893;59.097;977
62894;56.360;1.006
62895;50.026;2.022
62896;41.079;12.626
62897;48.201;398
62898;56.253;2.097
62899;52.258;1.612
62901;41.659;27.182
62902;51.953;4.531
62903;44.025;2.962
62905;48.612;677
62906;49.686;7.276
62907;53.239;2.164
62908;52.589;467
62910;47.179;2.865
62912;54.940;1.179
62914;28.310;3.147
62915;44.303;321
62916;53.801;995
62917;49.548;2.305
62918;58.710;9.793
62919;40.918;1.003
62920;59.189;3.265
62921;44.303;375
62922;51.058;3.119
62923;42.511;518
62924;43.022;2.809
62926;45.148;2.263
62927;42.593;367
62928;51.360;293
62930;41.591;6.263
62931;40.996;1.571
62932;42.593;1.592
62933;57.219;1.230
62934;52.425;927
62935;46.378;1.943
62938;46.343;3.033
62939;50.652;3.119
62940;47.838;445
62941;52.321;808
62942;47.590;707
62943;44.620;680
62946;50.017;12.930
62947;49.088;539
62948;45.578;12.865
62949;44.303;810
62950;47.590;193
62951;46.179;5.352
62952;44.203;3.372
62953;62.076;360
62954;48.047;515
62956;52.837;869
62957;44.292;996
62958;75.957;2.262
62959;55.674;26.948
62960;48.306;11.603
62961;44.819;65
62962;49.773;82
62963;48.694;611
62964;43.552;1.456
62965;80.498;125
62966;46.189;15.607
62967;54.401;326
62969;49.773;731
62970;48.479;639
62972;54.015;1.205
62974;46.171;1.401
62975;47.590;279
62976;43.346;469
62977;56.789;700
62979;58.592;1.230
62982;40.634;1.328
62983;45.189;1.504
62984;47.098;1.841
62985;52.933;845
62987;62.256;1.174
62988;45.443;2.110
62990;48.758;1.109
62992;44.143;1.032
62994;53.650;755
62995;32.966;3.781
62996;46.232;535
62997;49.640;599
62998;48.732;419
62999;45.189;1.829
63005;192.750;17.753
63010;68.208;35.439
63011;106.781;36.347
63012;80.128;9.973
63013;60.666;1.589
63014;67.812;779
63015;67.984;2.076
63016;65.841;7.582
63017;123.154;41.470
63019;59.939;4.449
63020;52.626;20.714
63021;97.941;56.261
63023;65.720;5.831
63025;106.422;13.854
63026;81.638;44.124
63028;60.900;26.413
63030;41.360;407
63031;62.550;48.212
63033;60.685;43.000
63034;80.582;17.761
63036;50.030;1.064
63037;60.171;3.241
63038;166.852;6.914
63039;72.691;726
63040;118.398;8.512
63041;54.439;534
63042;50.880;19.602
63043;65.248;22.367
63044;72.040;10.568
63045;40.762;3
63047;62.557;31
63048;63.515;3.357
63049;67.059;15.896
63050;68.657;15.716
63051;63.726;14.495
63052;71.048;26.431
63053;59.107;62
63055;69.544;2.449
63056;60.195;2.002
63057;87.119;56
63060;55.091;2.461
63061;52.713;95
63068;68.594;4.909
63069;76.892;15.647
63070;57.318;7.438
63071;45.408;1.103
63072;64.781;3.194
63073;73.026;301
63074;45.843;15.164
63077;53.689;11.798
63079;47.854;58
63080;52.314;13.987
63084;57.802;17.414
63087;48.664;769
63088;69.501;8.269
63089;69.135;5.965
63090;63.392;21.524
63091;52.198;1.264
63101;54.732;2.620
63102;53.269;2.316
63103;38.502;6.900
63104;55.487;18.656
63105;130.576;17.667
63106;25.620;11.883
63107;33.189;11.912
63108;51.005;21.568
63109;61.092;26.946
63110;51.506;17.107
63111;38.294;20.313
63112;48.175;20.368
63113;29.380;13.167
63114;48.600;36.201
63115;34.379;20.775
63116;47.509;43.540
63117;89.027;9.163
63118;42.119;26.704
63119;87.770;33.969
63120;35.880;10.296
63121;44.218;26.602
63122;117.208;38.495
63123;59.469;49.308
63124;202.080;10.417
63125;52.182;32.201
63126;77.583;15.112
63127;125.676;4.939
63128;89.142;29.356
63129;88.108;52.718
63130;74.441;30.084
63131;191.242;16.769
63132;88.278;13.988
63133;38.908;8.161
63134;39.246;13.638
63135;51.807;21.334
63136;40.710;48.560
63137;43.714;20.654
63138;45.732;20.175
63139;55.703;22.789
63140;33.828;294
63141;154.655;20.593
63143;46.604;9.678
63144;86.137;8.825
63146;74.544;29.262
63147;43.054;11.373
6320;52.572;27.617
6330;75.740;3.282
63301;63.682;48.514
63303;79.332;45.834
63304;97.193;40.335
6331;77.284;5.137
6332;74.010;258
6333;118.068;6.607
63330;54.908;125
63332;96.809;1.292
63333;45.163;783
63334;53.218;8.569
63336;55.915;1.146
63339;55.063;1.145
6334;90.221;2.592
63341;94.970;3.530
63343;48.150;4.546
63344;56.558;1.663
63345;58.839;393
63347;58.376;3.078
63348;75.834;6.059
63349;67.905;1.934
6335;107.698;6.729
63350;45.659;562
63351;52.196;1.768
63352;58.933;1.078
63353;49.496;4.593
63357;69.956;5.534
63359;49.698;1.296
6336;90.346;84
63361;52.654;4.525
63362;66.791;6.350
63363;50.888;1.719
63366;75.247;46.175
63367;93.262;19.433
63368;95.153;43.360
63369;59.357;2.258
63370;66.914;33
63373;55.681;603
63376;82.213;70.828
63377;66.368;2.462
63379;61.281;23.348
63381;60.504;532
63382;39.711;4.897
63383;61.181;15.770
63384;44.676;1.955
63385;83.483;35.750
63386;55.681;538
63387;66.914;73
63388;54.955;710
63389;58.561;6.336
6339;96.745;8.302
63390;64.573;9.760
6340;67.409;29.145
63401;50.708;22.067
63430;43.996;639
63431;51.225;334
63432;52.349;513
63433;65.297;68
63434;47.802;687
63435;54.081;4.219
63436;55.947;1.155
63437;40.482;1.503
63438;52.396;466
63439;50.491;127
63440;51.274;1.407
63441;63.228;1.121
63443;43.754;440
63445;46.904;3.911
63446;40.370;691
63447;46.096;1.133
63448;47.393;1.520
63450;41.090;132
63451;40.312;244
63452;46.404;1.167
63453;48.940;519
63454;55.797;946
63456;48.757;4.271
63457;47.774;337
63458;40.218;197
63459;58.287;4.153
63460;40.218;328
63461;53.130;5.876
63462;46.804;1.458
63463;58.152;652
63464;40.218;21
63465;48.120;407
63467;55.624;75
63468;39.336;2.644
63469;46.837;1.194
63471;64.527;639
63472;43.653;587
63473;46.199;262
63474;49.182;479
6350;74.682;67
63501;39.037;21.532
6351;74.830;16.301
6353;87.274;162
63530;38.986;868
63531;47.580;532
63532;51.521;1.322
63533;51.615;805
63534;44.886;804
63535;44.139;114
63536;38.630;851
63537;44.127;1.916
63538;42.630;283
63539;42.630;206
6354;65.063;6.141
63540;51.684;150
63541;43.341;409
63543;52.632;352
63544;41.929;818
63545;33.487;1.111
63546;47.816;1.715
63547;44.432;459
63548;35.654;1.287
63549;40.828;2.742
6355;94.723;12.985
63551;49.837;338
63552;47.509;7.926
63555;48.688;3.201
63556;41.880;3.779
63557;48.317;291
63558;43.882;742
63559;51.122;1.420
63560;34.551;239
63561;42.800;1.206
63563;48.811;575
63565;44.383;3.805
63566;36.876;125
63567;49.837;192
6357;90.549;12.552
6359;98.869;5.313
6360;64.826;37.541
63601;45.187;16.656
63620;34.412;1.619
63621;44.898;1.228
63622;45.397;1.011
63623;44.746;882
63624;39.390;3.757
63625;39.895;457
63626;43.242;1.037
63627;61.696;2.937
63628;50.329;16.014
63629;41.921;1.314
63630;41.501;4.062
63631;45.267;849
63633;39.549;645
63636;33.044;608
63637;59.836;1.329
63638;40.027;2.920
63640;52.823;26.335
63645;43.111;11.420
63648;48.000;1.628
6365;85.572;4.720
63650;41.689;4.401
63653;51.438;1.206
63654;39.186;706
63655;44.420;1.523
63656;45.295;531
63660;46.901;4.276
63662;54.948;1.185
63663;39.689;723
63664;44.830;8.920
63665;40.036;241
63666;39.391;93
63670;53.867;11.295
63673;107.325;2.115
63674;41.360;132
63675;31.967;144
6370;86.269;7.429
63701;58.643;36.812
63703;45.445;8.182
6371;93.854;7.546
6373;67.953;345
63730;43.135;3.430
63732;53.914;834
63735;43.055;847
63736;57.063;3.310
63738;42.422;76
63739;53.392;464
6374;67.613;8.373
63740;51.697;5.339
63742;57.181;64
63743;56.400;122
63744;51.583;111
63745;62.446;66
63746;60.085;65
63747;56.400;469
63748;52.684;1.015
6375;88.941;3.660
63750;42.084;43
63751;41.878;1.249
63755;58.011;24.006
63758;52.574;170
6376;126.677;57
63760;41.347;614
63763;37.295;223
63764;45.010;5.984
63766;59.036;1.288
63767;45.172;655
63769;57.883;1.389
6377;67.953;2.962
63770;54.120;192
63771;47.600;2.862
63774;45.116;76
63775;55.511;16.710
6378;122.072;5.399
63780;49.598;6.740
63781;54.948;1.272
63782;42.084;274
63783;51.793;132
63784;54.262;279
63785;51.274;1.000
63787;42.084;719
